"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000090996","Gm20458",8.29050096701578,-0.528857688085194,1.0939211113122,-0.483451395732556,0.628775262745587,0.998143876879503,"NS"
"ENSMUSG00000091003","Gm7244",4.11209746137114,0.5833749168383,1.61561475646791,0.36108541006006,0.718035599620914,NA,"NS"
"ENSMUSG00000091020","Gm5828",12.3175043989961,-0.41591498426203,1.53195444596702,-0.271493049520472,0.786011844717427,0.998143876879503,"NS"
"ENSMUSG00000091021","Gm17300",56.9789920194287,0.697267522252979,0.794328337546357,0.87780768895493,0.380048091105808,0.978655539135607,"NS"
"ENSMUSG00000091050","9330020H09Rik",30.1824484595144,0.112545522347884,0.523918641625379,0.214814884232271,0.829911647852126,0.998143876879503,"NS"
"ENSMUSG00000091058","Gm17538",32.0258282789877,-1.1399436583454,1.16581061266145,-0.977812044224747,0.328167293004752,0.963235587312741,"NS"
"ENSMUSG00000091071","1700030C10Rik",1.56681894041123,0.792663915571329,2.36453385924419,0.335230520160409,0.737451200924074,NA,"NS"
"ENSMUSG00000091086","Rpl6l",94.9309584742933,0.97664774078802,0.499149771900538,1.9566226326607,0.0503918520649605,0.650170879682035,"NS"
"ENSMUSG00000091102","5830462I19Rik",1.32088012842838,3.53589046063121,3.68764066357363,0.958848972341203,0.33763483417605,NA,"NS"
"ENSMUSG00000091133","Gm17108",2.34139320868809,-0.351496719802405,2.13869253091897,-0.164351216792893,0.869454664635479,NA,"NS"
"ENSMUSG00000091144","Phf11c",60.8345301255414,-0.0610767698610762,0.367085557323805,-0.16638292801915,0.867855608160281,0.998143876879503,"NS"
"ENSMUSG00000091172","Gm17120",7.47501868194443,2.88111780841168,1.51263724661793,1.90469844297005,0.0568192815238582,0.66780939654877,"NS"
"ENSMUSG00000091183","Gm5141",14.0587742069002,-0.120010873231652,0.800932292382307,-0.149838974371591,0.880891659357569,0.998143876879503,"NS"
"ENSMUSG00000091184","Gm17059",13.6301121475929,-0.275069741689945,0.732964886941866,-0.375283654906872,0.707449520832753,0.998143876879503,"NS"
"ENSMUSG00000091198","Gm5218",1.81401269672616,0.710236352414777,2.45886495417189,0.288847238726852,0.772698280799505,NA,"NS"
"ENSMUSG00000091223","Gm8775",1.72199233006688,1.91081636205429,2.38940692613768,0.799703198794607,0.423882779185352,NA,"NS"
"ENSMUSG00000091228","Gm20390",532.123315468344,-0.582652568676072,0.390098614029671,-1.4936032780464,0.135279342148981,0.844905578847899,"NS"
"ENSMUSG00000091264","Smim13",191.171944755902,0.180484494255398,0.277245095142695,0.650992560075785,0.515051289552801,0.991876115565734,"NS"
"ENSMUSG00000091269","Gm6682",48.5681905951836,-0.176042882027529,0.482378395648129,-0.364947691720307,0.715150453024058,0.998143876879503,"NS"
"ENSMUSG00000091285","Gm17430",1.91589855038467,-0.0929507633937847,1.99256176466317,-0.0466488743496979,0.962793078305457,NA,"NS"
"ENSMUSG00000091313","Fth-ps2",2.31174334663134,0.160351449759787,1.61109960712848,0.099529196736375,0.920718107340664,NA,"NS"
"ENSMUSG00000091329","1700112D23Rik",11.2142114108715,-0.303486287588478,0.884128293322777,-0.343260463306632,0.731402521532541,0.998143876879503,"NS"
"ENSMUSG00000091337","Eid1",1130.75333893851,0.583832407336363,0.173546956980897,3.36411780127397,0.000767887595167365,0.102967049003058,"NS"
"ENSMUSG00000091351","Gm17135",4.51730080706135,-0.316282767749059,1.36621358588932,-0.23150316393844,0.816923927728115,NA,"NS"
"ENSMUSG00000091363","Gm7701",3.42729404489809,-2.1874423942299,1.42969843989358,-1.53000264474844,0.126016074286391,NA,"NS"
"ENSMUSG00000091366","Gm17040",14.5405316388433,-0.0549634452414288,0.682631585628863,-0.0805169968670504,0.935826078577745,0.998143876879503,"NS"
"ENSMUSG00000091405","H4c14",32.1352615693816,-0.728732123707315,0.812478199650831,-0.896925140909003,0.369758863693533,0.976529835564725,"NS"
"ENSMUSG00000091410","Gm17150",6.49057473149498,-0.292054666132799,1.02358311255825,-0.285325795775258,0.775394551710022,NA,"NS"
"ENSMUSG00000091421","Gm4202",88.0056348475989,-2.48330549001973,0.964048838002778,-2.575912539,0.00999759313156157,0.361510586709713,"NS"
"ENSMUSG00000091449","Gm10269",29.4298203668808,-0.185979221302738,0.604439816969544,-0.307688567300505,0.758319319946992,0.998143876879503,"NS"
"ENSMUSG00000091460","Gm7808",24.6277595819473,-1.01069253414868,0.72753658902123,-1.38919821958148,0.164772482975619,0.874585787785977,"NS"
"ENSMUSG00000091462","Gm17084",22.1322456897057,0.248341693451243,0.6160263006396,0.40313488757444,0.68684899665192,0.998143876879503,"NS"
"ENSMUSG00000091474","2610021A01Rik",207.507394755066,0.331654156610871,0.210533094096421,1.57530652382365,0.115185708863739,0.816059150029521,"NS"
"ENSMUSG00000091478","Gm10039",779.903670290351,-0.468424452921338,0.219354601686031,-2.13546672520601,0.0327229053854012,0.566820291957453,"NS"
"ENSMUSG00000091491","Vmn2r97",2.18524123669492,0.443274474366311,1.77269203063622,0.250057238767649,0.802543084137893,NA,"NS"
"ENSMUSG00000091498","Mpc1-ps",97.4215368105818,-0.207112370335135,0.291689194213327,-0.710044713496188,0.477676408861381,0.986031773058721,"NS"
"ENSMUSG00000091509","Gm17066",65.8230815702189,-0.0623593914512229,0.371988104557229,-0.167638133282375,0.866867969680719,0.998143876879503,"NS"
"ENSMUSG00000091512","Lamtor3",901.512998720607,0.139948757247329,0.145931919088473,0.959000320981749,0.337558583486286,0.968171833374891,"NS"
"ENSMUSG00000091514","Gm17484",19.1727576262344,-0.276070697559538,0.955286658171767,-0.288992518840243,0.772587102524538,0.998143876879503,"NS"
"ENSMUSG00000091537","Tma7",2534.48511787657,-0.232420242192738,0.1775735101556,-1.30886775842341,0.190579149701544,0.89697151124159,"NS"
"ENSMUSG00000091548","Gm17572",5.18996209880762,-0.513741490265884,1.48496813544309,-0.345961289002738,0.729371807256746,NA,"NS"
"ENSMUSG00000091549","Gm6548",190.972684661917,-0.651472753628298,0.361323636156099,-1.80301726330145,0.071385503530922,0.720130872129411,"NS"
"ENSMUSG00000091613","Gm17046",1.38273457729152,3.60110384365206,3.93235547376318,0.915762541733259,0.359791454128278,NA,"NS"
"ENSMUSG00000091623","Gm17092",106.237335897526,-0.414753806015464,0.292035627766832,-1.420216461899,0.155544672561698,0.866472200530887,"NS"
"ENSMUSG00000091625","Lsm5",359.058765641342,0.193067068689312,0.185849425796063,1.03883597090673,0.298881028959634,0.949008513059329,"NS"
"ENSMUSG00000091639","Gm3756",71.9309722605677,-0.492249037161748,0.463025681979468,-1.06311389695999,0.287730303011027,0.944873498479014,"NS"
"ENSMUSG00000091650","Apol11a",36.3794132830266,-0.659472711791239,0.552437611676744,-1.19375056631214,0.23257555391779,0.918540860554121,"NS"
"ENSMUSG00000091655","Gm8741",228.8881698959,-0.207795730156937,0.263821064124065,-0.787638890195736,0.430907959838333,0.985282955945107,"NS"
"ENSMUSG00000091694","Apol11b",1050.25888808097,-0.940374525738033,0.373934476515039,-2.51481097571438,0.0119096218331807,0.391595947597103,"NS"
"ENSMUSG00000091695","Gm17669",25.7233050763295,-0.131360903332824,0.866243270306004,-0.15164435654019,0.879467446490798,0.998143876879503,"NS"
"ENSMUSG00000091697","Eif3s6-ps2",5.92205888769983,-0.559116714697962,1.05853274183797,-0.52819973591667,0.597360712672126,NA,"NS"
"ENSMUSG00000091722","Siah3",17.0039112920462,0.952331856223977,0.762382701841559,1.24915197304922,0.211609494238519,0.910197174337839,"NS"
"ENSMUSG00000091732","Gm17541",12.9407459920695,-0.818046360835513,1.25587564045129,-0.651375291061105,0.514804256845626,0.991876115565734,"NS"
"ENSMUSG00000091736","Yy2",5.49645411417536,-1.72900336770045,1.49488265506549,-1.15661477631146,0.247429782515153,NA,"NS"
"ENSMUSG00000091742","Gm5093",5.52288072490201,-0.0590589877808928,1.38164409592182,-0.0427454421549055,0.965904455051483,NA,"NS"
